"","random.stat","random.pval","obs.pval","obs.stat","label","mean_numeric","sd_numeric"
"13833",0.335603207206993,0.877122877122877,0.705405656295043,0.378278791459326,"AA=0.9, BB=0.9, r=0.75",1.99,1.34964554093745
"13834",-0.820695493330864,0.913086913086913,0.7406998992268,-0.331114072955823,"AA=0.9, BB=0.9, r=0.75",1.192,1.10887113335174
"13835",2.14047917464572,0.432567432567433,0.011842529764595,2.5266250164217,"AA=0.9, BB=0.9, r=0.75",1.838,1.52722651944083
"13836",-3.88229491028482,0.958041958041958,0.914219177826106,0.107777447615996,"AA=0.9, BB=0.9, r=0.75",2.002,1.37614809055358
"13837",0.361156507398983,0.121878121878122,0.00361528892229201,-2.924081628089,"AA=0.9, BB=0.9, r=0.75",1.446,1.25468420924544
"13838",-0.994685136604911,0.529470529470529,0.179696860622598,-1.34368137641677,"AA=0.9, BB=0.9, r=0.75",2.006,1.36296711578726
"13839",-2.98941791906087,0.14985014985015,0.00426719200629232,-2.87222715602468,"AA=0.9, BB=0.9, r=0.75",1.786,1.32956364231199
"13840",-4.04961946458291,0.742257742257742,0.102069295078323,-1.63799201029503,"AA=0.9, BB=0.9, r=0.75",1.944,1.4796088959485
"13841",1.72563337135032,0.254745254745255,0.0103125598158882,2.57526517386569,"AA=0.9, BB=0.9, r=0.75",2.112,1.37376506758683
"13842",1.18767118658369,0.576423576423576,0.251972435565994,-1.14692508368536,"AA=0.9, BB=0.9, r=0.75",1.774,1.30319631724563
"13843",-1.44712813654846,0.325674325674326,0.000569756121425399,3.46862361538438,"AA=0.9, BB=0.9, r=0.75",2.084,1.45229553626295
"13844",-2.9944858830676,0.669330669330669,0.128783553159159,-1.52144265141372,"AA=0.9, BB=0.9, r=0.75",2.162,1.55066602795719
"13845",1.61922474931378,0.243756243756244,0.0202130788692046,-2.33088647395036,"AA=0.9, BB=0.9, r=0.75",2.298,1.37148019155643
"13846",0.268438633577422,0.327672327672328,0.0551329377307562,1.92406042435284,"AA=0.9, BB=0.9, r=0.75",2.026,1.28086112066096
"13847",0.452551226951921,0.682317682317682,0.4001351218803,0.842442379891345,"AA=0.9, BB=0.9, r=0.75",1.774,1.25142163646968
"13848",-1.81110245613218,0.125874125874126,0.00129295962247066,-3.2377828501473,"AA=0.9, BB=0.9, r=0.75",1.97,1.26185758671027
"13849",0.532848670920744,0.120879120879121,0.0000466304089627744,-4.11091503961022,"AA=0.9, BB=0.9, r=0.75",1.922,1.5712586379762
"13850",-2.89815289686297,0.0809190809190809,0.000549891704996917,-3.48280972533131,"AA=0.9, BB=0.9, r=0.75",1.896,1.20336202379859
"13851",3.59735933513583,0.473526473526474,0.116238944401917,-1.57568186560076,"AA=0.9, BB=0.9, r=0.75",1.924,1.59854141933785
"13852",1.7528358840174,0.194805194805195,0.00775839085332273,2.67329558049007,"AA=0.9, BB=0.9, r=0.75",1.936,1.30510942883824
"13853",0.124797399376504,0.986013986013986,0.959861571025662,-0.0503534459805239,"AA=0.9, BB=0.9, r=0.75",1.682,1.29314362732133
"13854",-2.19153575602477,0.148851148851149,0.000970107854369225,3.31888298301984,"AA=0.9, BB=0.9, r=0.75",2.546,1.56997249251524
"13855",-2.53026914882659,0.583416583416583,0.209474269699316,-1.25700258721744,"AA=0.9, BB=0.9, r=0.75",2.016,1.27239222094756
